construction_name,construction_rotation,construction_center_lat,construction_center_lng,reference_point_lat,reference_point_lng,point2_lat,point2_lng,point3_lat,point3_lng,point4_lat,point4_lng
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),173,49.80234100647201,-97.0821868395611,49.80187277285119,-97.08313750687671,49.801921865090144,-97.08302152444801,49.80203232712114,-97.08306410123079,49.801950073328136,-97.08324051603985
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),73,49.80231941926384,-97.08178371981745,49.80179645322067,-97.08090420991115,49.80175732669348,-97.08110675640394,49.801757931556125,-97.08105698533704,49.80186165139632,-97.08099925306306
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),60,49.802308687122554,-97.08220115179203,49.80192682018435,-97.08116191426777,49.80190145153768,-97.08137077838076,49.801842814249575,-97.08119992472723,49.80197654808242,-97.0812772449451
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),203,49.80233307319775,-97.08218902035789,49.80223436419928,-97.08337505669908,49.80223945018402,-97.08323658151738,49.802329986380265,-97.08324964969232,49.80232762158304,-97.0833218457745
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),196,49.80226893191105,-97.08224158875079,49.8020776678088,-97.08340014377082,49.802093608015184,-97.08326366151275,49.802169233658276,-97.08328539940517,49.802169105446396,-97.08347894338026
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),180,49.80234683232737,-97.0822181034181,49.80195686615526,-97.08325009661796,49.801996469555796,-97.08312570905875,49.80205386453697,-97.08316555701867,49.8020627005865,-97.08333578622131
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),9,49.80216261482899,-97.08227816298343,49.80244357197929,-97.08116434841497,49.80241701758801,-97.08129680565875,49.802363132728296,-97.08123971417562,49.80233572736406,-97.08107052507981
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),316,49.80233473838968,-97.08207626187135,49.803077951592336,-97.08175360439797,49.802993694107066,-97.08180046060257,49.802970213600155,-97.08169332864986,49.80302152175752,-97.08165490319853
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),106,49.80231357970532,-97.08214344684262,49.80156581317211,-97.08184712298333,49.80165390319215,-97.08187181727821,49.80163238828382,-97.08201136610656,49.801581697437115,-97.08198710751046
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),16,49.8022104308581,-97.08206867127473,49.80240168341113,-97.08091010850104,49.80238574576556,-97.08104659234552,49.80230726232337,-97.08107604045418,49.80232772997033,-97.08090519227918
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),231,49.802390893231866,-97.08243646230451,49.80266311924135,-97.08355547472922,49.80262565046457,-97.08342950794223,49.80271033992675,-97.0833784993993,49.8027318891463,-97.08349340035619
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),98,49.80211423673552,-97.0823685477819,49.801400364914045,-97.08191387128966,49.801341032700066,-97.08202822722511,49.80148537948041,-97.08195731938528,49.80147245428826,-97.08209503734969
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),327,49.80225474411583,-97.08190590612952,49.80294456591177,-97.0813694568624,49.80286762700461,-97.08144036191936,49.80282209688801,-97.08129808667466,49.802901212627546,-97.08125359151154
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),299,49.80232579451665,-97.08259814470196,49.80309741923303,-97.08262625927132,49.80300800153329,-97.08263289913292,49.80300755139197,-97.0824417374297,49.80309626781478,-97.08248632854219
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),53,49.80228258264295,-97.08216868217919,49.801985306189145,-97.08106508706959,49.80193641914784,-97.08126430797175,49.80192826901706,-97.0811449064926,49.802025591768135,-97.0811889477168
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),54,49.802408455213886,-97.08222087259976,49.802098792856235,-97.08112548119426,49.80205373114227,-97.08137364944037,49.80202573462294,-97.08114462075481,49.802140467497836,-97.08124823395383
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),214,49.80215420834918,-97.08218046918729,49.802203377192825,-97.08337389366373,49.802191316047654,-97.08323645919272,49.802268256023126,-97.08326395869341,49.802265510837394,-97.08334848705884
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),195,49.80230400625837,-97.0818410421048,49.802099721020014,-97.08299424957747,49.80211719617037,-97.08285821906308,49.802216020745654,-97.08283508485098,49.80217064215909,-97.08300364527612
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),41,49.8024229478797,-97.08186475684528,49.802280261216424,-97.08068951129279,49.802221859512976,-97.08085461192049,49.802203651129695,-97.08071399392354,49.802303045348296,-97.08082364318155
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),265,49.80220443679243,-97.0822205367173,49.802833993724825,-97.08291238159174,49.80275746706902,-97.08284041368465,49.80283343223519,-97.0827717455593,49.80289122461937,-97.0828452019455
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),328,49.80232006171879,-97.08218980010513,49.80300373574337,-97.08163477873659,49.80292760724801,-97.08170775357293,49.80285925276485,-97.0815483848046,49.80295633860858,-97.08157228128256
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),287,49.80241303682519,-97.0822121895345,49.80316402668243,-97.08248825801603,49.803075672017485,-97.08246594771306,49.803125563680084,-97.0822971914982,49.80318740185049,-97.08233256366262
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),310,49.80231255844154,-97.08207478387233,49.8030734684134,-97.0818742611459,49.80298651133778,-97.0819072145461,49.802996837966965,-97.08176911918449,49.80307196913908,-97.08169999242634
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),14,49.80256030900397,-97.08223097674404,49.80277754181959,-97.08108345255897,49.80275853956714,-97.08121899252374,49.80267045488077,-97.08119826379382,49.80267707795625,-97.08107076649517
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),51,49.8023094201323,-97.08215920703391,49.80203718334873,-97.08104020907643,49.802009971607454,-97.0811828175434,49.80193538498345,-97.08111890250555,49.80207465441463,-97.08116617269775
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),40,49.80251785740726,-97.08213443557268,49.80238843070842,-97.08095550828348,49.80232155710967,-97.0811071724296,49.802301994899864,-97.08095696223265,49.80240970047804,-97.08109023612565
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),21,49.80226402166823,-97.08189359036427,49.802389374095405,-97.08071360979982,49.802381174687916,-97.08085172641803,49.80229269553949,-97.08083637477588,49.80231211154643,-97.08065977172004
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),308,49.802321996860215,-97.08247768297709,49.80308696008802,-97.08231842691052,49.80299931370811,-97.08234665816427,49.802968213993694,-97.08219547624178,49.80306273419808,-97.08222003126167
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),193,49.80234285250617,-97.08217407987193,49.8021127156292,-97.08331553940236,49.80213324423122,-97.08318053662056,49.80225747868512,-97.0832452134872,49.802188253410385,-97.08337635085654
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),52,49.80233322240571,-97.08208309204359,49.802048422410024,-97.08097162537905,49.801996618721624,-97.08117211406439,49.80195346991828,-97.08107748005386,49.80208730665486,-97.08109655663598
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),6,49.802388603105086,-97.08228688145061,49.80270679891242,-97.08119736996905,49.80267580662055,-97.08132749314092,49.80263627085175,-97.08127694247491,49.80259798970444,-97.08113108158065
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),155,49.80237493385541,-97.08210525072991,49.80174000863628,-97.08278521056181,49.801809830585256,-97.08269840871158,49.801835332182065,-97.08282832966609,49.80176938351642,-97.082866256808
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),66,49.8024865132971,-97.08228719008768,49.802036625610086,-97.08131548645379,49.80198555825734,-97.08151104185521,49.80196502212233,-97.08135030678483,49.80209386193279,-97.08142213216739
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),255,49.8022935184083,-97.08217982745983,49.80283597067092,-97.08303054253933,49.8027686726252,-97.08293907852914,49.80282645136545,-97.0828808254864,49.80289512839112,-97.08292522766394
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),194,49.80211174977161,-97.08197796409506,49.80189450562594,-97.08312546735063,49.80191351039681,-97.08298993065236,49.80198707245816,-97.08300251282894,49.80198248218712,-97.08315673771972
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),55,49.80236578287787,-97.08188832320366,49.80204382894352,-97.08080147298982,49.80198644789513,-97.08094623477498,49.80197348498785,-97.08086068391357,49.802086879953045,-97.08092308004233
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),331,49.802251933224255,-97.08209914691417,49.802915922204726,-97.08148944907241,49.80284236306201,-97.081568496978,49.80281359293805,-97.08151297184718,49.802839420873696,-97.08132901735449
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),6,49.80233218491454,-97.08219665774807,49.802650380721886,-97.08110714753613,49.80261938843001,-97.08123727055636,49.802528335856145,-97.08120256983067,49.80255809750431,-97.08112112380603
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),281,49.80231946812863,-97.08216792213595,49.80304771887124,-97.08256410417563,49.802961353408044,-97.08252760648278,49.803005444025054,-97.0823610143649,49.80307102748895,-97.08243030450403
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),204,49.80239120625854,-97.08196721673767,49.80230587210122,-97.08315574312839,49.802309397492486,-97.08301715130952,49.80239112207236,-97.08300599592383,49.80238777924485,-97.08315487600542
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),74,49.802465198583434,-97.08203205743865,49.80193240517043,-97.08116681986944,49.80192500933621,-97.08135060274948,49.801864504579164,-97.08124337126628,49.80199866400605,-97.08126008587948
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),141,49.80247050278839,-97.0818688458017,49.801748266578166,-97.08229062593038,49.801829568037284,-97.08223257273676,49.80187944168969,-97.08230037852458,49.80175908573824,-97.08245231706151
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),327,49.802364146963086,-97.08225564707782,49.80305396875904,-97.08171919659847,49.80297702985187,-97.08179010181567,49.802918597460135,-97.0816840446278,49.8029730956965,-97.0815578262791
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),36,49.80248165837619,-97.08244716020815,49.80240562523496,-97.08125711674354,49.80231645628401,-97.08146472688354,49.80231674177506,-97.08127375193283,49.80242077740381,-97.08139381523144
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),218,49.80227748090852,-97.08196656485664,49.80238026136393,-97.08315177181842,49.80236204190454,-97.08301597518805,49.80242852920565,-97.08297716770404,49.80246269051524,-97.08306047434839
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),349,49.80232652748335,-97.08220749303601,49.802836415164265,-97.08130972852422,49.80278222227273,-97.0814201266997,49.80273719441857,-97.08129215185876,49.80275127816652,-97.08120358941338
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),324,49.802520849225,-97.08237278660616,49.803227846390556,-97.08189300637162,49.803148617820945,-97.0819575756955,49.803090321821735,-97.081853473663,49.8031640168981,-97.08175736308974
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),19,49.80238847379721,-97.08242062145088,49.80254032904091,-97.0812481344293,49.80252902353756,-97.08138572397476,49.80246749396085,-97.08136910659883,49.802418387655486,-97.08122720789805
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),287,49.80231847443484,-97.08178403038632,49.803069464292086,-97.08206009832863,49.80298110962713,-97.08203778806923,49.80301035120383,-97.08187609016373,49.80309074313551,-97.08194377833036
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),47,49.802298355462284,-97.0821996051725,49.802077162158454,-97.0810539100217,49.80204468524218,-97.08125109119747,49.80199417526089,-97.08115457187571,49.80210887072181,-97.08118361666321
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),277,49.8022344347551,-97.0822818245372,49.802943074307876,-97.08275574965836,49.802858562456635,-97.08271000649852,49.802870649221724,-97.08254821873982,49.802965826813605,-97.08262442577197
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),20,49.80222009886883,-97.08184167299498,49.802358723816695,-97.08066526260149,49.80234896987591,-97.08080313638055,49.80226179325336,-97.08075483469096,49.80226360852042,-97.08064805216725
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),184,49.802504393625355,-97.08203431486639,49.80216184048475,-97.08310594469667,49.80219574715214,-97.08297757940132,49.80229773791844,-97.08303758899258,49.8022762960631,-97.08310982828624
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),259,49.80208676381417,-97.08204097037833,49.80266619618847,-97.08283098223738,49.80259494412103,-97.08274701492547,49.80266149359241,-97.08259784146954,49.802753304992926,-97.08272017651522
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),21,49.802338877771376,-97.08213357349895,49.80246423019854,-97.08095359111006,49.80245603079107,-97.08109170794182,49.80234440114556,-97.08104294834165,49.80239190688522,-97.0809045673292
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),290,49.802279940152715,-97.08214709680371,49.80303922609542,-97.08236188951125,49.802950238902106,-97.08234677449431,49.80295809487707,-97.08220519966235,49.80304659639103,-97.08226124875291
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),305,49.80213488366459,-97.08194161712022,49.80290417803505,-97.08184460951995,49.80281569815079,-97.08186569477644,49.8027994563098,-97.08172858209527,49.80288442060823,-97.08171416862749
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),197,49.80227408134079,-97.08255851092274,49.80209589663707,-97.08372206154641,49.80211029704358,-97.08358516900456,49.80222231078769,-97.08366647952454,49.80219790374279,-97.08376452261564
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),282,49.80232103136746,-97.08240243571503,49.80305363388602,-97.0827788651705,49.80296687045791,-97.08274470842979,49.8029544769237,-97.08261389737828,49.80307552556244,-97.08264088009604
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),28,49.802113339727825,-97.0824111142715,49.80214494313438,-97.08121626495206,49.80205645997779,-97.08139111996903,49.80207713904225,-97.08117648041613,49.80214766878723,-97.0813548995973
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),232,49.80255695845283,-97.08211580468056,49.80284174781893,-97.08322728955784,49.8028028658294,-97.0831023546691,49.80285483492644,-97.08303389955779,49.80292448042655,-97.08317573338307
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),342,49.80256119443388,-97.08223556220507,49.803137897583476,-97.08144076310948,49.803075424971546,-97.08154010608447,49.803001201019995,-97.08146755774179,49.80308559524574,-97.08135974905476
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),77,49.80238584059133,-97.08245727402277,49.80182455055386,-97.0816364262679,49.80177409512425,-97.08169817970789,49.801893869010705,-97.08172419161184,49.80185057687531,-97.0818454543802
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),10,49.80245684253573,-97.08229355268926,49.80272521056873,-97.08117230396343,49.802700152258076,-97.08130545984876,49.80259705329737,-97.08123869438357,49.80262886760726,-97.08110386951626
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),186,49.80217078112142,-97.08227180625191,49.80185257510064,-97.08336129851044,49.80188356968644,-97.08323117886275,49.80198461319164,-97.08331754894677,49.801936749650736,-97.08340894149363
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),355,49.8023744597009,-97.08232997379666,49.802820986062606,-97.08135454862769,49.80277453810969,-97.08147311883452,49.80271672651003,-97.08141720375934,49.80271405284908,-97.08130793277397
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),355,49.80230978950524,-97.08231015570902,49.80275631586695,-97.08133473184303,49.80270986791405,-97.08145330189149,49.802630718899984,-97.08143189007446,49.80268643541552,-97.08122559219434
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),135,49.80226591132186,-97.08223957380426,49.80151917603511,-97.08254207550702,49.80160394870195,-97.08249750717545,49.80164050622203,-97.08269176758617,49.80153503726003,-97.08267171423226
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),52,49.80216289104434,-97.08220997664702,49.801878091048685,-97.08109851389277,49.80184365959771,-97.08128696501966,49.80179143729115,-97.08114629947559,49.8019169752935,-97.08122344471019
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),159,49.80240352131055,-97.08219326480649,49.801800756312154,-97.08294018967815,49.801866500132455,-97.08284605310867,49.801957712902464,-97.08290086726123,49.80184440024679,-97.08299933603185
