construction_name,construction_rotation,reference_point_lat,reference_point_lng,point2_lat,point2_lng,point3_lat,point3_lng,point4_lat,point4_lng
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),187,49.801794005783485,-97.07828124837654,49.80177192360034,-97.07843415998843,49.80189496043301,-97.07831204912577,49.80181559550327,-97.07844967272065
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),258,49.802570516635406,-97.07803393565597,49.80264190600618,-97.07794617825184,49.802718918261945,-97.07801257010938,49.80264343409027,-97.07812273564349
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),268,49.802643578079724,-97.07788843941059,49.802659634040815,-97.07777127849697,49.80278485829642,-97.0778771977373,49.80271419059015,-97.07791955281557
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),49,49.80185811229719,-97.07630913875957,49.801751332164336,-97.07636029565832,49.80172188094638,-97.07617691572536,49.80182065778767,-97.07618034859493
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),91,49.8014785433593,-97.07678735602491,49.80141418002315,-97.07687912555619,49.80135037666977,-97.07683022822626,49.80137603051135,-97.0767350379648
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),10,49.80231367655043,-97.07632617266886,49.80222239508423,-97.07627273457742,49.802257215503495,-97.07614192877686,49.802335396399705,-97.07621397499639
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),62,49.80171761904841,-97.07640887752237,49.8016453389297,-97.07647099597459,49.801592838444904,-97.07637418243559,49.80166074543019,-97.0763065605475
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),206,49.802012257714516,-97.07836796943862,49.80199618802162,-97.07851582128599,49.80212501595888,-97.07837411576227,49.80209627290913,-97.0785122101396
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),47,49.80188088208759,-97.07629827389678,49.801769389605035,-97.07629152197863,49.80172651824752,-97.07623677173629,49.801850605189045,-97.07618566074326
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),185,49.801772392490726,-97.0782657158808,49.80173563245736,-97.07838688677543,49.801869604031964,-97.07828497763953,49.801841234768894,-97.0784701373635
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),289,49.80273831426498,-97.07753202913543,49.80273978282088,-97.07739546186198,49.802835265554,-97.07741081373798,49.802824924719886,-97.07754503327756
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),279,49.80270375916866,-97.07770842925312,49.80274403571919,-97.07757645506216,49.802784712218376,-97.07766034282973,49.80278848224974,-97.07775172183189
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),181,49.80173028090989,-97.07823119367485,49.80168898345442,-97.07836728706226,49.80181052900508,-97.07828598587454,49.80178033662605,-97.07843358189426
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),266,49.8026302953406,-97.07791908441432,49.80264799349022,-97.07783795823356,49.80275161040653,-97.07786772330171,49.8027068227336,-97.07798501914596
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),135,49.80140840420813,-97.0775721899512,49.801339799322974,-97.07776114009225,49.80131908632973,-97.07759336929445,49.80142612037814,-97.07769457927786
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),72,49.801621505110404,-97.07651753639547,49.80153626443931,-97.07660578414664,49.80151258117883,-97.07647114608929,49.80154887752925,-97.0764482327406
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),335,49.8026354670708,-97.07672108952467,49.80258657717751,-97.07666164948004,49.80266487292313,-97.07654601916144,49.8026929629423,-97.07661874699518
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),107,49.8014077310817,-97.0770605081853,49.801397555477536,-97.07720042219353,49.801329139306524,-97.07715421521637,49.801338647997675,-97.07701924912573
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),141,49.80142943207693,-97.07767798155079,49.801388077332426,-97.07785446062309,49.801331846795804,-97.077707815295,49.80145766194915,-97.07776822477032
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),321,49.802711300440784,-97.07695052406245,49.80267528489224,-97.0768230998068,49.80275570174042,-97.07678794231093,49.802801868931965,-97.07690652813757
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),353,49.80248950221521,-97.07647956294859,49.8024136046633,-97.07640962205285,49.802463539193134,-97.07629187330816,49.80255389351085,-97.07636089142161
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),315,49.80273232887548,-97.077056318239,49.802719549309614,-97.07687957333114,49.802824646085995,-97.07691804378582,49.802827534126095,-97.07702800941064
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),260,49.802586422836775,-97.07800645312892,49.80264480885344,-97.07790423967971,49.80272256132837,-97.0779156285793,49.80265784187216,-97.07809162933746
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),281,49.80271225210744,-97.07767394011796,49.80274502550728,-97.07750400868234,49.80282293779212,-97.07757044952344,49.802800154194635,-97.07771173703978
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),304,49.80275193283297,-97.07725675640043,49.80271270353526,-97.07706855610388,49.802833149279664,-97.07713482560551,49.802836197741044,-97.07723385600762
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),234,49.80233834640413,-97.07828690024306,49.802401203302054,-97.07824636860322,49.80247130677677,-97.07829769944793,49.80237967618774,-97.07843591315684
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),288,49.80273575948654,-97.07755005748477,49.802715184623985,-97.07738675744977,49.802798272410456,-97.07744087230662,49.80284361858393,-97.0775627607676
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),225,49.802236841864826,-97.07833987545774,49.80234292670651,-97.07824762452056,49.80236188223944,-97.0784612652794,49.80229109405528,-97.07846113902222
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),27,49.80211658817676,-97.07625913287934,49.80204231458464,-97.07631899880265,49.802045375868246,-97.07613726893133,49.80211724349715,-97.07612303663873
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),0,49.802420722511755,-97.07640664402786,49.8023393144641,-97.07634184502109,49.80240046996178,-97.07620848627896,49.80245749253801,-97.07625814081393
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),270,49.8026561624427,-97.07785709482991,49.802706886185,-97.07772228493103,49.802753893254945,-97.07778370083892,49.802750325458604,-97.07788551268229
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),248,49.802482258303144,-97.07815756417764,49.802528866707185,-97.07802549131114,49.80261657309221,-97.078184221086,49.80254155470509,-97.0783020332509
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),15,49.80225716801355,-97.07629707772271,49.80215838380506,-97.07629746325381,49.802214404652254,-97.07611602316804,49.80226887005582,-97.07618735032835
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),322,49.80270710561539,-97.0769332484271,49.80266770304294,-97.0768361864222,49.80274311726038,-97.07673768268913,49.802781189661914,-97.07688190972713
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),128,49.80139304983242,-97.07744527808764,49.80130935171325,-97.07763380829206,49.801305544321096,-97.07747299358414,49.80140086578392,-97.07763232632342
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),72,49.801621505110404,-97.07651753639547,49.80155034085429,-97.07661535905069,49.80150193879028,-97.07654554541747,49.80155835128901,-97.07642556374176
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),205,49.80200039723085,-97.0783662375582,49.80206440560652,-97.078332246371,49.802076611469175,-97.07853311878623,49.80201681997945,-97.07852281358456
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),3,49.80238958390128,-97.07637947871575,49.80230500464215,-97.07626362734888,49.80233107636957,-97.07618675350203,49.80242190193797,-97.07626855368754
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),16,49.80224568173549,-97.07629218164944,49.80214880744624,-97.07626548212677,49.802176272778205,-97.07610935297257,49.80224015878828,-97.07616768944042
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),229,49.80228261266614,-97.07831938529681,49.80238197757874,-97.07828828083512,49.80241142872932,-97.07843322989223,49.8023172187756,-97.07844012665988
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),270,49.8026561624427,-97.07785709482991,49.802689601649725,-97.07772976113837,49.80278707349839,-97.07780803917215,49.80274268369002,-97.07791492428613
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),221,49.802190260033065,-97.07835536886017,49.80227582284294,-97.07834507431085,49.802328435357715,-97.07848976058636,49.80221061104147,-97.07845733947357
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),287,49.80273300202032,-97.07756801400424,49.80274409596988,-97.07745314685107,49.80283433235192,-97.07746337576573,49.8028027304583,-97.0776001052662
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),93,49.80146703532233,-97.07681967755705,49.80141481380065,-97.07693824796769,49.801369355787415,-97.07687907886549,49.80136602541346,-97.07674468505571
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),298,49.80275207845722,-97.07736745368894,49.80276681516047,-97.0772016409972,49.80284420218448,-97.07722899459445,49.802854636358155,-97.07737729189395
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),119,49.80138815980099,-97.07727950435358,49.80135328023386,-97.0774481029213,49.80127235703591,-97.0774488644555,49.80130686343166,-97.07728552026663
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),185,49.801772392490726,-97.0782657158808,49.801741153737794,-97.07838904270932,49.80183274710078,-97.07830055755062,49.80181507063115,-97.07845330438965
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),135,49.80140840420813,-97.0775721899512,49.80137664048634,-97.07774672178728,49.80130579106649,-97.07761892725065,49.8014357657486,-97.07770941566527
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),286,49.80273004270634,-97.07758589322388,49.8027401195202,-97.07748831206003,49.802839016097906,-97.07746847144477,49.80279893791536,-97.07760630323104
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),60,49.80173822778792,-97.07639035532267,49.80167443434,-97.07640153108167,49.80161956898505,-97.076343738188,49.80170927615899,-97.07627920338456
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),145,49.80144736925892,-97.07774636534812,49.801411897657914,-97.07795040077055,49.801364988495315,-97.07784687964696,49.801476917003036,-97.07781112283332
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),89,49.80149077243463,-97.07675567641765,49.801431048691065,-97.07690771621772,49.80134540075356,-97.07683251497458,49.801407641297736,-97.076726420524
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),74,49.801603832250684,-97.07654229235804,49.80154597969884,-97.07670910770709,49.80151565683684,-97.07653721813739,49.80152003599379,-97.07642981720423
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),36,49.80200948585571,-97.07626092159335,49.801913378928944,-97.07627153884482,49.80190775314286,-97.07615922644759,49.801992980463275,-97.07610945542645
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),302,49.802752812861186,-97.0772936453747,49.80273419188036,-97.07713638141792,49.80283459059096,-97.07711499984076,49.80282477839161,-97.07728681637666
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),207,49.80202413590021,-97.07836938034937,49.80211405368068,-97.0783671436055,49.802124335508694,-97.07856039617855,49.80203589592364,-97.07850953794774
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),167,49.80159720915881,-97.07807648496446,49.80154287906497,-97.07818564727644,49.80168204031044,-97.07816580082078,49.801608904848436,-97.07827140903657
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),19,49.80221091656844,-97.07627936694539,49.80209964411146,-97.07621612485075,49.80216039335653,-97.07614271979739,49.80223883293288,-97.07615290787605
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),237,49.80237083424116,-97.07826383781098,49.80243719619682,-97.07817035803531,49.80250543377361,-97.07824600174305,49.80241684366514,-97.07838095846681
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),336,49.80262869937426,-97.07670589944247,49.80258481960524,-97.07661537021951,49.80262965622433,-97.07649602560939,49.80269555689461,-97.0765759707563
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),174,49.80166069137864,-97.07816014427121,49.80163555425033,-97.07828272012435,49.80174781951322,-97.0782179163073,49.80169582634626,-97.07834396785246
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),212,49.80208366559515,-97.07837160873605,49.80217842371849,-97.07841125311153,49.80214306771267,-97.07848689594451,49.80208596120594,-97.07848813363667
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),99,49.80143697315057,-97.07692009630381,49.80141458858127,-97.0770530833078,49.801341456767624,-97.07705882354665,49.801370660414236,-97.07688273737702
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),128,49.80139304983242,-97.07744527808764,49.80135713336301,-97.07759335585479,49.8013242803461,-97.07746385500178,49.80142093838058,-97.07761030161797
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),112,49.801395978425134,-97.07715095166739,49.80139349430567,-97.07729323617232,49.80126728581913,-97.07726667710978,49.80132205870344,-97.07717321250783
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),152,49.80148600172847,-97.07786077691524,49.80140483870618,-97.07794027756147,49.801536622980464,-97.07798082577293,49.80149306687099,-97.07802499313377
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),164,49.80157211017119,-97.07803707364975,49.80153282827165,-97.0781537439422,49.80162160009094,-97.07814529002357,49.80160190021345,-97.07827186720795
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),353,49.80248950221521,-97.07647956294859,49.80241954626942,-97.07640394888803,49.80244069604882,-97.07632734278447,49.80253966196383,-97.07636426677452
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),298,49.80275207845722,-97.07736745368894,49.80275187429263,-97.07722947410902,49.80284508269213,-97.07723186865984,49.802836947677775,-97.07737802878243
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),226,49.80224836938588,-97.07833521787737,49.80233914878611,-97.07826938679628,49.80235832669187,-97.07842846746229,49.802275373727454,-97.07843650545114
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),31,49.802068970791304,-97.07625670813982,49.80198166619322,-97.07625180209453,49.80198870544876,-97.07614038461107,49.8020654241966,-97.07609573898401
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),79,49.80156218223199,-97.07660822813536,49.80147656057546,-97.07669410992801,49.801453782739415,-97.07663890259589,49.80148944641177,-97.07652629826333
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),30,49.802080883567974,-97.07625683133088,49.80195347825127,-97.07627578149638,49.80199463403704,-97.07612481558925,49.80207228156382,-97.0760828243494
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),137,49.80141461742608,-97.07760782579732,49.80141380120328,-97.07769205344475,49.801372328162685,-97.07775730377661,49.80133685702948,-97.07765505416646
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),354,49.8024800361207,-97.07646835665702,49.80240815788313,-97.07638124156622,49.802450812312884,-97.07628030019659,49.802529772837346,-97.07636263647487
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),159,49.80153334564995,-97.07796704143203,49.80149959781474,-97.07811543108852,49.80146908476777,-97.07809204383483,49.80160356395283,-97.07807919775256
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),141,49.80142943207693,-97.07767798155079,49.80142422437648,-97.0778392014017,49.801354062906036,-97.07772339026856,49.80149186561744,-97.07784120474012
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),317,49.80272611548841,-97.07702068149378,49.80270274022743,-97.07695114699936,49.80278083194828,-97.07684827446877,49.802800281431026,-97.07700591436172
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),215,49.80211936385186,-97.0783690817041,49.80221027148591,-97.07834962437836,49.80220334560757,-97.07846568472446,49.802133923832784,-97.07850820654456
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),37,49.801997630027216,-97.07626272836718,49.80192118803052,-97.07631327663391,49.801887955402485,-97.0761680780624,49.801992354650984,-97.07613322366338
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),243,49.80243325245957,-97.07820997494458,49.80250526943776,-97.0781339644104,49.80259868644314,-97.07822947225476,49.80246700873621,-97.07831380182125
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),79,49.80156218223199,-97.07660822813536,49.801490891356025,-97.07671603994534,49.8014690219157,-97.0765895615125,49.80149301012656,-97.0765627397392
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),282,49.802716205918486,-97.07765652856439,49.802739935609964,-97.07751509128522,49.80280329626942,-97.07759247384872,49.802815173127314,-97.07769962146942
